total_images	last_price	total_area	first_day_exposition	rooms	ceiling_height	floors_total	living_area	floor	is_apartment	studio	open_plan	kitchen_area	balcony	locality_name	airports_nearest	cityCenters_nearest	parks_around3000	parks_nearest	ponds_around3000	ponds_nearest	days_exposition
5	13000000.0	89.9	2017-08-07T00:00:00	2	2.72	9.0	59.6	5		False	False	15.1		Санкт-Петербург	20086.0	3816.0	1.0	433.0	1.0	401.0	140.0
14	6390000.0	57.5	2017-09-15T00:00:00	2	2.6	7.0	30.0	6		False	False	8.0	1.0	Санкт-Петербург	28782.0	7485.0	1.0	530.0	0.0		203.0
1	4000000.0	39.0	2018-02-08T00:00:00	2	3.1	5.0	25.9	1		False	False	5.4		Санкт-Петербург	22276.0	853.0	1.0	888.0	2.0	134.0	4.0
6	3475000.0	30.5	2017-10-18T00:00:00	1		5.0	18.2	5		False	False	5.3	1.0	Санкт-Петербург	29576.0	8397.0	3.0	183.0	1.0	822.0	55.0
7	6800000.0	60.0	2016-05-30T00:00:00	2	3.2	6.0	41.0	4		False	False	9.0	1.0	Санкт-Петербург	20515.0	4870.0	1.0	422.0	2.0	402.0	586.0
6	2250000.0	32.0	2018-02-01T00:00:00	1	2.6	5.0	18.0	4		False	False	6.0		Ломоносов	49292.0	52716.0	0.0		2.0	673.0	116.0
15	10990000.0	82.6	2018-02-13T00:00:00	2	2.6	12.0	39.9	5		False	False	13.8	1.0	Санкт-Петербург	43558.0	13138.0	0.0		0.0		34.0
19	10300000.0	81.0	2017-11-15T00:00:00	3	3.0	6.0	40.0	5		False	False	21.0		Санкт-Петербург	26090.0	4805.0	0.0		1.0	943.0	406.0
11	4900000.0	55.2	2019-04-18T00:00:00	3	2.5	5.0	40.5	3		False	False	4.9		Санкт-Петербург	10323.0	12646.0	1.0	509.0	0.0		
4	3950000.0	46.0	2016-02-15T00:00:00	1	2.6	6.0	19.0	6	False	False	False	14.0	1.0	Павловск	20135.0	32289.0	0.0		0.0		488.0
7	7600000.0	68.3	2017-02-02T00:00:00	2		5.0		4		False	False		0.0	Санкт-Петербург	22758.0	3407.0	1.0	938.0	1.0	325.0	160.0
15	4200000.0	63.2	2017-06-08T00:00:00	2		9.0	36.4	4		False	False	12.0	0.0	посёлок Шушары	23199.0	28985.0	0.0		0.0		40.0
9	4250000.0	44.0	2016-06-23T00:00:00	2		5.0	28.0	5		False	False	6.0	0.0	Санкт-Петербург	14255.0	10319.0	1.0	2348.0	1.0	412.0	104.0
9	12500000.0	255.0	2017-04-21T00:00:00	3		2.0	153.9	2		False	False	100.7	0.0	Санкт-Петербург	29544.0	6916.0	0.0		3.0	198.0	102.0
18	6830000.0	64.0	2017-08-23T00:00:00	2	2.8	19.0	31.0	15		False	False	11.0	2.0	Санкт-Петербург	37636.0	14479.0	0.0		1.0	1127.0	
12	7800000.0	79.0	2018-01-10T00:00:00	2	3.1	4.0	44.0	2		False	False	16.0		Санкт-Петербург	20408.0	6506.0	1.0	621.0	2.0	674.0	149.0
16	3700000.0	41.7	2018-09-23T00:00:00	1		19.0	14.1	13		False	False	17.6		Кудрово							27.0
13	13490000.0	121.4	2017-10-10T00:00:00	4		24.0	64.9	5		False	False	21.6		Санкт-Петербург	33386.0	14234.0	0.0		0.0		117.0
7	8200000.0	93.0	2017-04-05T00:00:00	3		13.0	48.6	2		False	False	12.0	2.0	Санкт-Петербург	33534.0	12166.0	0.0		0.0		109.0
8	4200000.0	44.63	2019-03-13T00:00:00	2	2.55	5.0	28.26	4		False	False	5.78	1.0	Санкт-Петербург	33153.0	9253.0	2.0	256.0	0.0		
7	3200000.0	49.0	2017-11-02T00:00:00	2		5.0	30.4	1		False	False	6.7		Ломоносов	47734.0	51159.0	0.0		2.0	618.0	23.000000000000004
6	5100000.0	42.0	2018-06-15T00:00:00	2		4.0	27.9	4		False	False	5.3		Санкт-Петербург	22633.0	4353.0	1.0	303.0	0.0		16.0
20	9500000.0	94.9	2019-01-30T00:00:00	3	2.6	17.0	69.3	8		False	False	10.1		Санкт-Петербург	29576.0	11344.0	1.0	485.0	1.0	496.0	
12	7200000.0	41.0	2018-07-07T00:00:00	1		12.0	18.0	9		False	False	10.0	2.0	Санкт-Петербург	24809.0	5061.0	0.0		0.0		21.0
2	5270000.0	59.2	2015-05-12T00:00:00	2		18.0	30.0	14	False	False	False	10.2	1.0	Санкт-Петербург	42534.0	21823.0	0.0		0.0		598.0
16	8495000.0	85.0	2018-07-14T00:00:00	3		3.0	54.7	3		False	False	12.1		Санкт-Петербург	24281.0	3848.0	1.0	965.0	3.0	420.0	90.00000000000001
6	5900000.0	40.2	2018-03-15T00:00:00	1		19.0	17.7	5		False	False	9.8		Санкт-Петербург	18814.0	7038.0	0.0		1.0	524.0	98.0
9	5750000.0	40.0	2017-09-27T00:00:00	1	2.75	16.0	19.0	5		False	False	9.0	2.0	Санкт-Петербург	29591.0	6963.0	0.0		3.0	172.0	104.0
11	2599000.0	30.0	2019-03-04T00:00:00	1		6.0	15.0	1		False	False	9.0		посёлок Шушары	18012.0	23689.0	0.0		1.0	630.0	17.0
14	5650000.0	72.0	2019-02-12T00:00:00	3	2.65	10.0	42.0	2	False	False	False	9.0	3.0	Санкт-Петербург	35408.0	15710.0	2.0	514.0	3.0	263.0	38.0
15	13900000.0	93.0	2018-10-18T00:00:00	3		16.0	43.0	5		False	False	14.0	5.0	Санкт-Петербург	30905.0	7044.0	1.0	59.0	2.0	58.0	
13	11800000.0	94.2	2018-11-09T00:00:00	3	2.74	22.0	56.1	20		False	False	15.1	1.0	Санкт-Петербург	44382.0	16921.0	0.0		0.0		13.0
5	7200000.0	61.0	2017-07-27T00:00:00	3		16.0		3		False	False			Санкт-Петербург	36382.0	11581.0	0.0		1.0	794.0	159.0
19	5400000.0	39.0	2018-07-23T00:00:00	1		21.0	18.0	9		False	False	11.0		Санкт-Петербург	7659.0	13841.0	0.0		0.0		69.0
6	3700000.0	40.2	2018-02-28T00:00:00	1	2.55	12.0	22.6	8		False	False	9.1	2.0	Санкт-Петербург	43111.0	13332.0	0.0		0.0		23.000000000000004
4	5200000.0	60.0	2016-10-12T00:00:00	3	2.5	9.0	38.0	2		False	False	8.0	1.0	Пушкин	14190.0	26343.0	0.0		0.0		443.0
0	1580000.0	30.0	2017-12-07T00:00:00	1		5.0	17.0	5		False	False	5.5		посёлок городского типа Сиверский							45.00000000000001
18	4300000.0	43.5	2017-07-25T00:00:00	1	2.75	16.0	16.4	7		False	False	11.0	2.0	Санкт-Петербург	28143.0	12209.0	0.0		0.0		30.0
7	3800000.0	49.2	2017-10-15T00:00:00	2	2.7	5.0	26.7	4		False	False	7.7		посёлок городского типа Кузьмоловский							401.0
11	14900000.0	120.0	2016-04-29T00:00:00	3		9.0	64.0	6	False	False	False	24.0	2.0	Санкт-Петербург	27329.0	6031.0	1.0	461.0	2.0	195.0	101.0
13	3950000.0	44.5	2017-06-22T00:00:00	2	2.6	9.0	27.5	9		False	False	7.0	1.0	Санкт-Петербург	16007.0	10400.0	1.0	367.0	1.0	114.0	53.0
6	4100000.0	45.0	2017-05-18T00:00:00	2		9.0	28.0	7		False	False	7.0	0.0	Санкт-Петербург	32642.0	10882.0	2.0	522.0	0.0		115.0
2	5000000.0	55.0	2017-07-01T00:00:00	1	2.8	26.0	15.0	21		False	False	17.5	1.0	Санкт-Петербург	45469.0	18194.0	0.0		0.0		284.0
6	3511000.0	39.41	2018-08-07T00:00:00	1	2.65	27.0		12		False	False	11.28	1.0	посёлок Мурино							60.0
0	2300000.0	65.0	2017-01-24T00:00:00	3		5.0	35.0	1		False	False	30.0	0.0	Санкт-Петербург	25060.0	14647.0	0.0		0.0		16.0
12	4350000.0	72.6	2018-11-25T00:00:00	3		5.0	47.0	5		False	False	8.3		Выборг							46.00000000000001
7	4800000.0	52.0	2016-06-14T00:00:00	2	2.6	9.0	31.2	5	False	False	False	8.9	1.0	Санкт-Петербург	19556.0	21268.0	0.0		1.0	736.0	60.0
7	7000000.0	75.2	2017-10-17T00:00:00	3		6.0	41.0	6		False	False	9.0	0.0	Санкт-Петербург	26013.0	4861.0	1.0	463.0	1.0	446.0	6.000000000000001
20	5400000.0	69.5	2017-08-07T00:00:00	3	2.7	12.0	46.2	1		False	False	8.2		Санкт-Петербург	14809.0	13606.0	0.0		0.0		278.0
20	3200000.0	32.07	2018-07-07T00:00:00	1		13.0	16.2	6		False	False	9.2		Кудрово							42.0
6	5200000.0	42.2	2018-02-27T00:00:00	1		5.0	19.3	4		False	False	11.1	2.0	Пушкин	19571.0	31725.0	0.0		0.0		4.0
8	4690000.0	60.3	2016-03-05T00:00:00	2	2.5	5.0	28.0	2		False	False	7.9	0.0	Кронштадт	69775.0	51500.0	3.0	9.0	3.0	345.0	146.0
11	3850000.0	36.2	2018-02-01T00:00:00	2		6.0	24.2	5		False	False	6.3		Санкт-Петербург	21559.0	5142.0	1.0	407.0	3.0	398.0	21.0
19	5900000.0	52.3	2018-02-01T00:00:00	2	2.65	12.0	28.6	3	False	False	False	8.4	2.0	Санкт-Петербург	33538.0	12258.0	0.0		0.0		17.0
14	4700000.0	48.0	2018-02-05T00:00:00	2	2.5	9.0	30.7	8		False	False	8.0		Сестрорецк	58361.0	35291.0	0.0		2.0	131.0	367.00000000000006
15	4150000.0	37.5	2016-06-22T00:00:00	1		16.0	18.1	15		False	False	9.4	0.0	Санкт-Петербург	32746.0	13845.0	0.0		1.0	516.0	412.0
5	3500000.0	27.1	2018-02-01T00:00:00	0		18.0	18.7	9		False	True		2.0	Санкт-Петербург	32036.0	8175.0	0.0		1.0	644.0	70.0
0	3700000.0	31.0	2019-04-15T00:00:00	1	2.55	5.0	17.8	5		False	False	5.5	1.0	Санкт-Петербург	11764.0	9283.0	0.0		0.0		
6	3095000.0	36.09	2018-03-26T00:00:00	1		12.0		8		False	False	9.97		посёлок Бугры							124.0
11	4500000.0	50.0	2018-08-31T00:00:00	4	2.7	5.0	36.0	4		False	False			Санкт-Петербург	11902.0	14081.0	0.0		1.0	507.0	23.000000000000004
16	159984000.0	242.4	2015-08-27T00:00:00	4	3.85	9.0	131.0	7		False	False	20.0	0.0	Санкт-Петербург	21946.0	2242.0	1.0	679.0	1.0	227.0	501.0
23	7500000.0	51.0	2017-11-09T00:00:00	2		7.0	30.0	3		False	False	8.8		Санкт-Петербург	16083.0	7287.0	0.0		0.0		14.0
4	4380000.0	47.0	2017-10-26T00:00:00	2		20.0	19.0	15		False	False	16.0		посёлок Парголово	53115.0	19292.0	0.0		1.0	593.0	33.0
19	7500000.0	65.0	2019-02-19T00:00:00	3	2.5	10.0	39.7	8		False	False	9.2		Санкт-Петербург	33792.0	14093.0	1.0	310.0	2.0	367.0	
8	4800000.0	60.0	2017-11-10T00:00:00	3	2.5	5.0	42.0	1		False	False	7.0		Сестрорецк	57588.0	34517.0	3.0	194.0	3.0	330.0	74.0
14	6500000.0	61.4	2019-04-28T00:00:00	3	2.7	9.0	43.8	3		False	False	6.2	1.0	Санкт-Петербург	50101.0	15065.0	0.0		0.0		
4	3800000.0	48.0	2018-09-11T00:00:00	2	2.5	9.0	32.0	6		False	False	8.0		Санкт-Петербург	21534.0	14752.0	1.0	559.0	2.0	664.0	34.0
14	5950000.0	68.4	2018-10-02T00:00:00	3		14.0	41.9	4		False	False	7.9		Санкт-Петербург	12317.0	14908.0	0.0		1.0	233.0	78.0
10	4100000.0	41.0	2016-03-28T00:00:00	1		13.0	17.6	4		False	False	12.2	0.0	Санкт-Петербург	35513.0	15519.0	0.0		1.0	992.0	453.0
19	2100000.0	35.0	2018-03-26T00:00:00	1	2.75	3.0	18.0	2		False	False	7.0		Всеволожск							374.00000000000006
15	7690000.0	49.0	2018-11-30T00:00:00	2	2.5	7.0	31.2	4		False	False	7.8	1.0	Санкт-Петербург	26911.0	5614.0	1.0	155.0	1.0	136.0	71.0
0	2550000.0	43.0	2019-03-30T00:00:00	2	3.0	2.0	26.0	1	False	False	False	5.0		Кировск							33.0
10	3200000.0	47.0	2015-05-30T00:00:00	2	2.5	5.0	29.5	1		False	False	6.5	0.0	Кировск							439.0
11	4300000.0	43.8	2017-09-28T00:00:00	2		9.0	27.5	6		False	False	6.7		Санкт-Петербург	27852.0	11559.0	2.0	223.0	0.0		65.0
2	6379000.0	45.26	2018-06-23T00:00:00	1		10.0	20.13	8		False	False	10.68		Санкт-Петербург	39788.0	10560.0	1.0	2209.0	3.0	252.0	24.000000000000004
20	4250000.0	50.6	2018-11-20T00:00:00	2	2.5	9.0	31.3	2		False	False	7.5		Колпино	26773.0	32559.0	1.0	458.0	1.0	946.0	86.0
6	3103000.0	34.5	2018-06-10T00:00:00	1		9.0	16.0	6		False	False	9.6		Кудрово							74.0
20	4050000.0	44.7	2018-09-17T00:00:00	2	2.55	5.0	30.4	5		False	False	7.0	1.0	Санкт-Петербург	41951.0	14455.0	1.0	188.0	0.0		12.000000000000002
13	4300000.0	46.0	2018-02-07T00:00:00	2	2.5	5.0	30.0	2		False	False	6.4	1.0	Санкт-Петербург	27216.0	8195.0	0.0		0.0		88.00000000000001
9	1250000.0	31.0	2019-03-20T00:00:00	1	2.6	2.0	19.7	1		False	False	5.7		деревня Малые Колпаны							15.0
7	5400000.0	63.0	2018-11-27T00:00:00	2	3.0	5.0	35.0	2		False	False	15.0		Санкт-Петербург	24043.0	4176.0	1.0	695.0	1.0	686.0	100.0
5	3950000.0	35.5	2018-02-01T00:00:00	1		14.0		5		False	False			Санкт-Петербург	12819.0	12731.0	0.0		0.0		246.0
2	7550000.0	70.0	2017-09-22T00:00:00	2	2.75	12.0	36.0	5		False	False		2.0	Санкт-Петербург	7399.0	13615.0	0.0		0.0		60.0
10	5700000.0	62.6	2017-02-03T00:00:00	2	2.65	10.0	38.0	6		False	False	11.0	0.0	Санкт-Петербург	14433.0	13229.0	0.0		0.0		32.0
6	1800000.0	37.0	2017-09-05T00:00:00	1	2.6	5.0	17.0	5		False	False	9.0		городской поселок Большая Ижора							136.0
10	4580000.0	50.0	2019-02-23T00:00:00	2	2.5	9.0	30.0	4		False	False	7.0	1.0	Санкт-Петербург	14900.0	13696.0	1.0	961.0	2.0	559.0	
20	3900000.0	47.0	2017-05-18T00:00:00	1	3.05	18.0	16.0	2		False	False	17.0	0.0	Гатчина							120.0
4	3170000.0	28.4	2018-07-26T00:00:00	0		23.0	20.46	2		True	False		2.0	Санкт-Петербург	21460.0	16788.0	0.0		1.0	170.0	28.0
7	3900000.0	44.0	2017-05-23T00:00:00	1		16.0	20.0	5	False	False	False	10.0	2.0	Санкт-Петербург	18649.0	17652.0	1.0	1304.0	2.0	19.0	45.00000000000001
9	3100000.0	36.8	2018-03-07T00:00:00	1		27.0	17.9	23		False	False	9.7		посёлок Мурино							7.0
14	8550000.0	44.0	2019-03-05T00:00:00	1	2.8	14.0	12.0	4		False	False	21.2		Санкт-Петербург	31842.0	5693.0	2.0	382.0	0.0		
0	3700000.0	43.6	2017-07-19T00:00:00	1		17.0	16.4	8		False	False	11.8	0.0	Санкт-Петербург	15839.0	14635.0	0.0		1.0	1036.0	69.0
4	4950000.0	55.2	2017-06-07T00:00:00	2		12.0	32.6	11		False	False	10.2	0.0	Санкт-Петербург	29492.0	10662.0	1.0	327.0	0.0		56.0
11	12200000.0	75.9	2017-04-01T00:00:00	2		9.0	39.8	4		False	False	16.7		Санкт-Петербург	25987.0	4823.0	0.0		2.0	849.0	419.0
8	2500000.0	44.0	2016-04-26T00:00:00	2		5.0	30.0	3		False	False	6.0	1.0	Выборг							274.0
14	5500000.0	64.0	2015-11-18T00:00:00	2		9.0	30.0	8	False	False	False	11.0	2.0	деревня Кудрово							260.0
4	2400000.0	62.0	2018-12-27T00:00:00	3	2.0	5.0	40.0	4		False	False	6.0	1.0	Луга							
5	5650000.0	67.0	2019-03-03T00:00:00	3	2.55	9.0		6		False	False			Санкт-Петербург	11952.0	11357.0	0.0		1.0	597.0	39.0
13	4000000.0	43.0	2018-12-27T00:00:00	2		5.0	27.7	5		False	False	5.0		Пушкин	14039.0	26193.0	0.0		0.0		34.0
6	6400000.0	94.0	2018-02-01T00:00:00	3	2.7	17.0	54.0	4		False	False	12.7		Санкт-Петербург	16087.0	14883.0	0.0		0.0		124.0
10	2950000.0	39.7	2018-02-19T00:00:00	2	2.5	4.0	26.0	2		False	False	6.0		Гатчина							219.0
17	6100000.0	68.5	2018-01-06T00:00:00	3	2.7	25.0		2		False	False			Санкт-Петербург	46530.0	15541.0	0.0		0.0		86.0
10	3750000.0	65.6	2015-03-26T00:00:00	2		10.0	29.7	6	False	False	False	12.5	2.0	Всеволожск							468.0
3	5550000.0	48.8	2019-01-23T00:00:00	1		24.0	17.6	3		False	False	12.5	2.0	Санкт-Петербург	22306.0	17634.0	0.0		1.0	132.0	22.000000000000004
6	30900000.0	338.6	2017-10-16T00:00:00	7	3.86	6.0	230.0	4		False	False	20.0		Санкт-Петербург	24957.0	5641.0	0.0		0.0		406.0
17	3300000.0	30.3	2018-11-13T00:00:00	1	2.7	25.0	14.4	7		False	False	7.0		посёлок Мурино							14.0
14	6200000.0	73.0	2015-12-14T00:00:00	3		12.0	47.0	3		False	False	8.0	0.0	Санкт-Петербург	14448.0	10254.0	0.0		1.0	447.0	366.00000000000006
17	3150000.0	30.0	2018-03-17T00:00:00	1	2.6	9.0	16.0	2		False	False	7.0		Санкт-Петербург	17987.0	11785.0	0.0		0.0		204.0
17	4150000.0	36.7	2017-09-28T00:00:00	1	2.55	10.0	17.7	3		False	False	8.3	2.0	Санкт-Петербург	15236.0	11043.0	0.0		1.0	934.0	81.0
14	9490000.0	94.0	2018-03-13T00:00:00	3	3.4	4.0	67.0	1		False	False	10.0		Санкт-Петербург	24675.0	5494.0	1.0	302.0	1.0	1018.0	380.00000000000006
15	22500000.0	148.0	2017-09-20T00:00:00	4	3.5	5.0	103.6	2		False	False	20.0		Санкт-Петербург	26916.0	5764.0	0.0		1.0	1164.0	425.0
0	5600000.0	47.0	2017-11-29T00:00:00	2	3.55	4.0	29.4	2		False	False	9.1		Санкт-Петербург	22526.0	3175.0	1.0	1028.0	1.0	399.0	15.0
15	4390000.0	40.0	2017-11-11T00:00:00	1		17.0	15.0	2		False	False	8.0	2.0	Санкт-Петербург	30139.0	11004.0	1.0	379.0	0.0		73.0
11	7150000.0	51.4	2019-03-09T00:00:00	2		11.0	31.0	3		False	False	8.4		Санкт-Петербург	35294.0	10352.0	1.0	434.0	1.0	502.0	
10	9200000.0	90.0	2018-08-03T00:00:00	4	3.3	6.0	60.0	3		False	False	12.0		Санкт-Петербург	20045.0	2321.0	2.0	337.0	3.0	35.0	146.0
7	5500000.0	82.0	2019-03-11T00:00:00	3	3.1	4.0	53.0	4		False	False	14.0	1.0	Сертолово							
8	6050000.0	54.2	2017-01-29T00:00:00	2	2.76	25.0	30.0	16	False	False	False	8.8	2.0	Санкт-Петербург	37948.0	14769.0	0.0		0.0		83.0
8	5050000.0	67.8	2017-07-14T00:00:00	3		9.0	48.5	7		False	False	7.0	2.0	Санкт-Петербург	14525.0	10332.0	0.0		1.0	584.0	52.0
4	3650000.0	40.0	2017-12-06T00:00:00	1		24.0	19.0	9		False	False	9.0		Санкт-Петербург	22077.0	17405.0	0.0		1.0	274.0	103.0
6	2990000.0	41.0	2016-04-15T00:00:00	1		25.0	15.4	13		False	False	9.3	1.0	посёлок Шушары	12678.0	18465.0	0.0		0.0		519.0
1	3700000.0	54.0	2017-12-15T00:00:00	2	2.7	11.0	29.0	11		False	False	10.0		Кудрово							266.0
14	4198000.0	60.0	2017-08-04T00:00:00	3	2.52	9.0	43.3	7		False	False	6.2	2.0	Санкт-Петербург	19309.0	18312.0	1.0	766.0	1.0	329.0	66.0
9	4530000.0	45.0	2018-10-29T00:00:00	2	2.5	5.0	33.0	3		False	False	7.5	2.0	Санкт-Петербург	46537.0	16823.0	1.0	644.0	0.0		166.0
10	6290000.0	80.2	2015-04-17T00:00:00	4		4.0	54.3	3	False	False	False	8.0	0.0	Санкт-Петербург	23183.0	7128.0	0.0		0.0		480.0
18	3999000.0	39.0	2017-08-02T00:00:00	1		25.0	16.0	9		False	False	12.0		Санкт-Петербург	18488.0	15945.0	0.0		0.0		297.0
20	5300000.0	55.3	2018-07-10T00:00:00	2		25.0	29.0	12		False	False	10.0		Кудрово							67.0
5	3400000.0	45.0	2018-02-27T00:00:00	2		5.0		5		False	False			Санкт-Петербург	21416.0	15738.0	1.0	1097.0	1.0	281.0	69.0
20	3351765.0	42.7	2015-09-20T00:00:00	1		24.0	15.6	3		False	False	10.7	0.0		22041.0	17369.0	0.0		1.0	374.0	276.0
10	4890000.0	63.2	2018-07-03T00:00:00	3		5.0	49.7	5		False	False	7.4		Санкт-Петербург	16973.0	21281.0	1.0	890.0	1.0	1076.0	273.0
4	3300000.0	43.1	2018-02-27T00:00:00	2	2.5	4.0	30.0	2		False	False	6.0	1.0	Гатчина							
11	12000000.0	84.68	2017-06-19T00:00:00	2		9.0	45.4	8		False	False	16.4	0.0	Санкт-Петербург	32121.0	5080.0	0.0		3.0	457.0	127.0
16	5300000.0	61.0	2016-03-11T00:00:00	3	2.8	9.0	39.0	3	False	False	False	6.0	2.0	Санкт-Петербург	50898.0	14963.0	0.0		0.0		130.0
18	5300000.0	34.5	2018-09-12T00:00:00	1	3.0	18.0	16.4	1		False	False	10.1		Санкт-Петербург	9731.0	11849.0	0.0		0.0		7.0
20	7200000.0	80.0	2017-08-24T00:00:00	3	2.8	4.0	43.0	1		False	False	8.0	0.0	Санкт-Петербург	21832.0	399.0	3.0	415.0	2.0	516.0	11.000000000000002
7	4150000.0	61.0	2016-06-22T00:00:00	3	2.56	5.0	45.6	2		False	False	7.0	0.0	Санкт-Петербург	18213.0	16014.0	0.0		0.0		120.0
7	4650000.0	54.0	2017-07-19T00:00:00	2		10.0		5		False	False		0.0	Санкт-Петербург	34728.0	15030.0	1.0	511.0	3.0	623.0	9.0
6	6324000.0	43.0	2018-03-23T00:00:00	1		15.0	17.0	14		False	False	16.0		Санкт-Петербург	18971.0	4563.0	0.0		1.0	825.0	98.0
12	6750000.0	68.0	2019-04-19T00:00:00	3	2.5	6.0	47.0	5		False	False	7.5	5.0	Санкт-Петербург	18363.0	15820.0	0.0		0.0		
11	12000000.0	103.4	2017-09-19T00:00:00	3	3.25	4.0	61.1	3		False	False	10.2	1.0	Санкт-Петербург	20821.0	1283.0	1.0	287.0	2.0	29.0	201.0
13	9800000.0	79.3	2018-09-28T00:00:00	3	3.1	7.0	53.0	5		False	False	7.3		Санкт-Петербург	28079.0	7018.0	1.0	505.0	1.0	834.0	130.0
12	4250000.0	36.0	2017-11-22T00:00:00	1	2.75	6.0	17.1	4		False	False	9.0		Санкт-Петербург	18625.0	17628.0	0.0		2.0	108.0	225.0
10	8600000.0	68.3	2017-11-10T00:00:00	2	2.8	16.0	31.5	10	False	False	False	20.0	1.0	Санкт-Петербург	13308.0	15899.0	0.0		0.0		306.0
9	3550000.0	39.0	2017-07-14T00:00:00	1	2.65	16.0	16.2	4		False	False	10.2		Санкт-Петербург	20901.0	22613.0	0.0		2.0	385.0	458.0
7	8500000.0	68.72	2017-12-06T00:00:00	2		25.0	33.72	9		False	False	13.79		Санкт-Петербург	54273.0	18766.0	0.0		1.0	736.0	272.0
10	10000000.0	68.5	2017-04-21T00:00:00	3		6.0	44.8	1		False	False	7.7	0.0	Санкт-Петербург	23553.0	1862.0	3.0	286.0	3.0	577.0	90.00000000000001
4	7305000.0	63.69	2018-08-10T00:00:00	2		24.0		24		False	False	10.56	2.0	Санкт-Петербург	43422.0	12179.0	0.0		0.0		102.0
2	8380000.0	48.0	2016-09-30T00:00:00	1	3.1	5.0	24.4	3		False	False	17.0		Санкт-Петербург	25867.0	4442.0	2.0	356.0	1.0	816.0	715.0000000000001
1	6000000.0	59.6	2017-09-27T00:00:00	2	2.5	10.0	33.4	10		False	False	10.8	2.0	Санкт-Петербург	33632.0	12264.0	0.0		0.0		409.0
15	5850000.0	77.8	2017-01-24T00:00:00	4	2.6	9.0	54.5	1		False	False	9.8	5.0	Санкт-Петербург	14128.0	17073.0	0.0		0.0		214.0
7	9690000.0	110.0	2017-02-03T00:00:00	4		16.0	72.0	12		False	False	10.0	1.0	Санкт-Петербург	32775.0	13874.0	0.0		1.0	1015.0	305.0
6	4250000.0	42.0	2018-07-09T00:00:00	2	2.5	9.0	28.0	5		False	False			Санкт-Петербург	11485.0	13666.0	0.0		1.0	636.0	
8	3100000.0	34.0	2018-08-01T00:00:00	1	2.7	9.0	18.0	5		False	False	9.0	1.0	Санкт-Петербург	20745.0	17027.0	0.0		2.0	346.0	97.0
7	7700000.0	72.3	2016-04-22T00:00:00	3		4.0	40.0	2		False	False	10.0	0.0	Пушкин	19402.0	34256.0	1.0	504.0	3.0	627.0	60.0
20	3150021.0	36.61	2018-02-20T00:00:00	1	2.55	27.0	17.71	27	False	False	False	9.68		посёлок Мурино							176.00000000000003
6	4400000.0	45.0	2018-11-14T00:00:00	2	2.56	5.0	30.5	4		False	False	7.0		Санкт-Петербург	15431.0	12185.0	1.0	425.0	1.0	866.0	20.0
13	3850000.0	39.6	2018-10-15T00:00:00	1	2.75	14.0	20.0	14		False	False	9.0	2.0	Санкт-Петербург	35402.0	15703.0	1.0	867.0	3.0	552.0	46.00000000000001
2	5130593.0	62.4	2015-10-11T00:00:00	2		24.0	33.1	21		False	False	8.2	0.0		22041.0	17369.0	0.0		1.0	374.0	256.0
11	3990000.0	59.0	2019-04-13T00:00:00	2		5.0	30.0	5		False	False	8.3		посёлок Тельмана							
