Пол,Возраст,Зарплата,Члены семьи,Страховые выплаты
0,20.0,40500.0,1,0
1,45.0,43800.0,1,1
1,33.0,35400.0,1,0
1,20.0,50300.0,1,0
0,55.0,34800.0,2,3
0,27.0,45300.0,1,0
1,31.0,46900.0,2,0
1,23.0,42000.0,0,0
0,28.0,33300.0,2,0
1,22.0,45000.0,2,0
1,19.0,41800.0,0,0
1,32.0,44600.0,0,0
0,32.0,37000.0,2,0
1,20.0,39400.0,2,0
1,23.0,43400.0,1,0
0,18.0,36000.0,4,0
0,22.0,18300.0,1,0
1,31.0,42700.0,0,0
0,45.0,49600.0,0,1
1,47.0,32100.0,1,1
0,37.0,37800.0,1,0
0,28.0,39900.0,0,0
0,30.0,45000.0,1,0
0,25.0,51500.0,1,0
0,27.0,42500.0,2,0
0,18.0,25800.0,0,0
0,46.0,26900.0,1,1
0,34.0,35500.0,1,0
1,28.0,30600.0,1,0
0,26.0,22600.0,1,0
1,40.0,27200.0,0,0
0,36.0,43400.0,1,0
0,26.0,46800.0,1,0
1,39.0,63400.0,1,0
1,36.0,34800.0,2,0
0,18.0,33300.0,2,0
0,39.0,50000.0,3,0
1,40.0,37800.0,2,0
0,52.0,45600.0,1,2
0,34.0,45100.0,0,0
0,18.0,47000.0,0,0
1,48.0,40600.0,0,1
1,22.0,40100.0,2,0
0,25.0,34800.0,1,0
0,38.0,36400.0,1,0
1,36.0,36400.0,0,0
0,41.0,39900.0,0,0
0,31.0,45900.0,3,0
0,48.0,48300.0,3,1
1,28.0,38400.0,3,0
0,29.0,41700.0,0,0
0,31.0,57700.0,0,0
1,34.0,26000.0,2,0
1,38.0,46800.0,0,0
0,23.0,29800.0,2,0
1,29.0,45600.0,1,0
0,27.0,35800.0,2,0
1,32.0,35000.0,0,0
1,31.0,38400.0,0,0
0,33.0,33700.0,2,0
0,41.0,46300.0,0,0
0,44.0,34500.0,1,1
0,24.0,28000.0,1,0
1,33.0,32100.0,3,0
0,26.0,36700.0,2,0
1,45.0,44200.0,1,1
0,24.0,34700.0,0,0
1,30.0,37600.0,6,0
0,25.0,32400.0,0,0
1,25.0,42000.0,0,0
0,31.0,33500.0,1,0
0,24.0,33700.0,3,0
1,20.0,47000.0,2,0
1,29.0,44300.0,1,0
1,30.0,49600.0,2,0
0,24.0,35600.0,0,0
1,38.0,26400.0,4,0
0,31.0,35400.0,1,0
1,22.0,26100.0,2,0
0,41.0,47300.0,2,0
0,31.0,53300.0,1,0
1,27.0,25200.0,1,0
0,36.0,19700.0,0,0
1,19.0,31700.0,1,0
1,32.0,19700.0,4,0
1,29.0,23900.0,0,0
0,22.0,22500.0,0,0
0,30.0,24400.0,1,0
1,45.0,49100.0,0,1
0,39.0,36200.0,3,0
1,19.0,44500.0,1,0
1,27.0,35600.0,1,0
1,46.0,18700.0,0,1
1,49.0,49800.0,1,2
1,36.0,57400.0,0,0
1,24.0,48500.0,1,0
0,37.0,33700.0,2,0
1,26.0,47900.0,1,0
0,42.0,47400.0,3,0
0,36.0,42400.0,3,0
1,26.0,20100.0,2,0
1,26.0,31200.0,0,0
0,25.0,35500.0,2,0
0,33.0,65300.0,5,0
1,46.0,42000.0,2,1
1,41.0,33700.0,2,0
1,33.0,49600.0,2,0
1,25.0,48700.0,2,0
1,28.0,32500.0,0,0
0,19.0,34800.0,1,0
0,39.0,42500.0,2,0
0,37.0,31400.0,1,0
0,31.0,40700.0,0,0
1,34.0,35700.0,3,0
1,43.0,52900.0,2,1
0,30.0,58200.0,2,0
0,27.0,45800.0,1,0
0,29.0,52800.0,0,0
1,19.0,61400.0,2,0
0,33.0,50300.0,1,0
1,46.0,41000.0,1,1
0,30.0,31400.0,2,0
1,46.0,25900.0,3,1
0,24.0,37100.0,3,0
0,24.0,32100.0,1,0
0,33.0,55800.0,1,0
1,20.0,58500.0,1,0
0,38.0,49800.0,0,0
1,52.0,39200.0,1,2
1,51.0,52000.0,2,2
1,47.0,45300.0,0,1
0,31.0,32800.0,1,0
1,19.0,41500.0,1,0
0,45.0,35200.0,1,1
1,18.0,38500.0,2,0
0,23.0,43800.0,1,0
0,33.0,27300.0,1,0
0,33.0,28500.0,2,0
1,40.0,37400.0,2,0
0,25.0,40700.0,0,0
0,34.0,31100.0,2,0
0,31.0,33200.0,3,0
0,23.0,38100.0,2,0
1,19.0,42700.0,2,0
0,19.0,33000.0,0,0
0,27.0,49600.0,1,0
1,24.0,27400.0,1,0
0,19.0,48400.0,1,0
1,30.0,35400.0,4,0
0,30.0,39500.0,1,0
1,24.0,37800.0,0,0
1,48.0,40100.0,4,1
0,30.0,48600.0,1,0
1,31.0,43100.0,1,0
1,29.0,36600.0,2,0
0,29.0,44100.0,0,0
0,24.0,41800.0,3,0
0,21.0,27700.0,1,0
0,51.0,38100.0,1,2
1,27.0,48400.0,1,0
0,38.0,53000.0,3,0
0,37.0,51600.0,0,0
0,28.0,21100.0,2,0
0,19.0,30500.0,1,0
1,37.0,50500.0,1,0
0,23.0,50900.0,0,0
1,31.0,46200.0,6,0
0,36.0,41700.0,0,0
0,19.0,36300.0,3,0
0,38.0,33800.0,0,0
1,20.0,32000.0,0,0
1,19.0,26000.0,0,0
1,19.0,32400.0,0,0
1,40.0,54200.0,1,0
0,18.0,50000.0,1,0
1,34.0,35100.0,1,0
0,33.0,39200.0,0,0
0,46.0,48300.0,0,1
1,27.0,55900.0,0,0
0,20.0,36200.0,1,0
1,25.0,31200.0,1,0
1,20.0,46500.0,0,0
1,23.0,31500.0,0,0
0,26.0,40700.0,2,0
0,23.0,28300.0,2,0
1,34.0,28900.0,1,0
1,23.0,46200.0,1,0
0,30.0,40900.0,1,0
0,34.0,25200.0,2,0
1,30.0,34300.0,2,0
0,24.0,32200.000000000004,1,0
1,53.0,22000.0,2,2
0,40.0,51000.0,1,0
1,38.0,43600.0,1,0
1,33.0,42300.0,1,0
1,51.0,29700.0,0,2
0,24.0,35700.0,1,0
1,31.0,45700.0,1,0
0,25.0,42600.0,1,0
0,27.0,38900.0,0,0
0,20.0,37100.0,1,0
0,28.0,44800.0,1,0
1,32.0,34700.0,1,0
0,24.0,41400.0,1,0
0,43.0,36600.0,1,1
0,24.0,51500.0,0,0
0,30.0,35800.0,1,0
0,19.0,42000.0,2,0
0,31.0,39200.0,0,0
0,40.0,39900.0,0,0
0,21.0,31400.0,0,0
1,22.0,30300.0,1,0
0,27.0,56100.0,0,0
1,21.0,47000.0,2,0
1,36.0,43000.0,4,0
0,32.0,36300.0,0,0
1,22.0,41100.0,0,0
0,41.0,56400.0,1,0
1,31.0,62200.0,1,0
0,24.0,25500.0,1,0
0,39.0,38400.0,2,0
0,19.0,43300.0,2,0
0,29.0,53400.0,1,0
1,19.0,20400.0,2,0
1,24.0,46700.0,2,0
0,46.0,50400.0,0,1
1,42.0,50400.0,1,1
1,31.0,49200.0,2,0
1,18.0,29200.0,0,0
1,26.0,41700.0,2,0
1,34.0,37100.0,1,0
0,30.0,42500.0,0,0
1,18.0,36500.0,3,0
1,18.0,47200.0,2,0
0,25.0,50200.0,0,0
0,31.0,58000.0,2,0
1,21.0,38100.0,0,0
1,53.0,38300.0,2,2
1,24.0,41000.0,1,0
0,38.0,39600.0,2,0
0,47.0,55600.0,3,1
0,34.0,40200.0,0,0
0,25.0,42800.0,3,0
1,38.0,26900.0,2,0
1,26.0,51000.0,0,0
0,18.0,44800.0,3,0
1,20.0,41600.0,1,0
1,32.0,46300.0,1,0
1,32.0,33000.0,2,0
1,41.0,30100.0,1,0
1,21.0,57500.0,1,0
1,33.0,58400.0,0,0
1,38.0,35200.0,2,0
1,37.0,49200.0,1,0
1,20.0,22100.0,2,0
1,28.0,39800.0,0,0
0,21.0,59900.0,1,0
0,21.0,46400.0,0,0
1,41.0,56400.0,2,0
1,35.0,38700.0,1,0
1,18.0,32800.0,1,0
1,36.0,56500.0,1,0
0,32.0,20500.0,0,0
0,45.0,37100.0,2,1
1,41.0,45200.0,0,0
1,40.0,33200.0,1,0
1,42.0,45600.0,2,0
0,27.0,37400.0,2,0
1,22.0,32800.0,2,0
0,23.0,40900.0,2,0
1,27.0,33000.0,2,0
0,28.0,44800.0,2,0
0,19.0,37700.0,1,0
1,24.0,46400.0,1,0
0,39.0,39000.0,1,0
1,18.0,47500.0,0,0
1,34.0,48500.0,3,0
0,23.0,51300.0,1,0
0,26.0,24700.0,1,0
1,23.0,41300.0,2,0
0,48.0,58200.0,0,1
0,30.0,50700.0,1,0
1,44.0,32000.0,1,1
0,29.0,49800.0,0,0
0,37.0,43500.0,0,0
0,26.0,41300.0,4,0
1,52.0,33700.0,1,2
0,19.0,45200.0,0,0
0,21.0,48300.0,2,0
0,38.0,45700.0,2,0
1,29.0,38900.0,0,0
1,25.0,27100.0,3,0
1,19.0,32700.000000000004,0,0
1,30.0,39100.0,0,0
1,40.0,24100.0,2,0
1,37.0,55700.0,1,0
0,28.0,30400.0,0,0
1,39.0,42100.0,1,0
1,51.0,26500.0,3,2
0,31.0,47300.0,1,0
1,41.0,44100.0,0,0
1,39.0,39000.0,0,0
1,21.0,45800.0,0,0
1,26.0,32600.0,2,0
1,35.0,36300.0,0,0
1,37.0,38000.0,1,0
1,22.0,35800.0,1,0
1,29.0,42100.0,4,0
0,34.0,40700.0,1,0
0,29.0,31700.0,1,0
0,42.0,61400.0,3,0
0,20.0,30900.0,1,0
1,26.0,29500.0,0,0
1,21.0,40100.0,1,0
1,27.0,52300.0,0,0
0,29.0,35900.0,1,0
0,43.0,34500.0,4,1
1,34.0,47800.0,1,0
1,30.0,41400.0,3,0
0,49.0,32500.0,1,2
0,35.0,37400.0,2,0
1,30.0,34500.0,0,0
0,22.0,40100.0,1,0
1,26.0,29200.0,1,0
1,23.0,29000.0,2,0
1,32.0,34500.0,1,0
0,21.0,26400.0,5,0
1,50.0,38300.0,0,2
1,34.0,41200.0,1,0
1,25.0,29000.0,1,0
0,22.0,27200.0,0,0
1,20.0,38100.0,1,0
1,35.0,31100.0,0,0
0,38.0,41600.0,1,0
1,41.0,39700.0,0,0
0,35.0,13400.0,0,0
1,46.0,57500.0,2,1
0,21.0,39700.0,1,0
1,26.0,39800.0,0,0
1,29.0,41500.0,3,0
0,26.0,47800.0,2,0
1,49.0,40400.0,1,2
1,38.0,45800.0,0,0
0,47.0,38800.0,1,1
0,28.0,51300.0,1,0
0,32.0,32500.0,1,0
1,28.0,40900.0,1,0
0,22.0,56800.0,1,0
0,21.0,38300.0,3,0
0,45.0,54600.0,0,1
1,32.0,36000.0,1,0
1,26.0,51400.0,0,0
0,28.0,35700.0,2,0
0,34.0,52400.0,1,0
0,20.0,33900.0,2,0
1,22.0,32700.000000000004,3,0
1,28.0,40600.0,1,0
